timestamp,s_ph_sil_tput,f_k_coal_tput,f_k_coal_ncv
2023-02-18 09:00:00,148.58,12.17,6000
2023-02-18 10:00:00,176.02,14.09,6000
2023-02-18 11:00:00,161.43,13.4,6000
2023-02-18 12:00:00,160.2,12.85,6000
2023-02-18 13:00:00,162.54,12.95,6000
2023-02-18 14:00:00,164.81,13.38,6000
2023-02-18 15:00:00,160.62,13.09,6000
2023-02-18 16:00:00,167.36,13.25,6000
2023-02-18 17:00:00,162.69,12.69,6000
2023-02-18 18:00:00,165.28,12.98,6000
2023-02-18 19:00:00,172.13,14.59,6000
2023-02-18 20:00:00,155.11,13.18,6000
2023-02-18 21:00:00,169.72,13.03,6000
2023-02-18 22:00:00,146.04,11.6,6000
2023-02-18 23:00:00,156.64,11.97,6000
2023-02-19 00:00:00,169.05,13.08,6000
2023-02-19 01:00:00,174.77,14.11,6000
2023-02-19 02:00:00,169.6,14.15,6000
2023-02-19 03:00:00,159.95,13.07,6000
2023-02-19 04:00:00,147.33,12.11,6000
2023-02-19 05:00:00,173.46,13.89,6000
2023-02-19 06:00:00,165.02,13.8,6000
2023-02-19 07:00:00,158.17,12.8,6000
2023-02-19 08:00:00,151.88,12.99,6000
2023-02-19 09:00:00,140.4,11.81,6000
2023-02-19 10:00:00,152.96,12.13,6000
2023-02-19 11:00:00,165.59,13.01,6000
2023-02-19 12:00:00,159.92,13.14,6000
2023-02-19 13:00:00,167.18,13.9,6000
2023-02-19 14:00:00,171.09,13.89,6000
2023-02-19 15:00:00,158.84,12.89,6000
2023-02-19 16:00:00,170.45,13.63,6000
2023-02-19 17:00:00,164.76,13.1,6000
2023-02-19 18:00:00,155.67,12.62,6000
2023-02-19 19:00:00,148.08,11.21,6000
2023-02-19 20:00:00,158.04,12.75,6000
2023-02-19 21:00:00,159.3,12.88,6000
2023-02-19 22:00:00,163.73,13.24,6000
2023-02-19 23:00:00,146.7,11.49,6000
2023-02-20 00:00:00,155.42,12.41,6000
2023-02-20 01:00:00,159.49,12.84,6000
2023-02-20 02:00:00,157.53,12.33,6000
2023-02-20 03:00:00,177.34,14.44,6000
2023-02-20 04:00:00,161.16,13.05,6000
2023-02-20 05:00:00,179.23,14.52,6000
2023-02-20 06:00:00,158.4,12.8,6000
2023-02-20 07:00:00,156.13,12.81,6000
2023-02-20 08:00:00,158.43,12.47,6000
2023-02-20 09:00:00,159.23,12.92,6000
2023-02-20 10:00:00,163.8,13.13,6000
2023-02-20 11:00:00,161.15,13.12,6000
2023-02-20 12:00:00,156.78,12.87,6000
2023-02-20 13:00:00,169.94,12.75,6000
2023-02-20 14:00:00,172.01,13.81,6000
2023-02-20 15:00:00,175.31,14.95,6000
2023-02-20 16:00:00,174.76,14.39,6000
2023-02-20 17:00:00,168.82,13.2,6000
2023-02-20 18:00:00,158.63,13.23,6000
2023-02-20 19:00:00,155.28,13.02,6000
2023-02-20 20:00:00,160.37,12.52,6000
2023-02-20 21:00:00,176.44,14.22,6000
2023-02-20 22:00:00,180.08,14.88,6000
2023-02-20 23:00:00,164.07,13.28,6000
2023-02-21 00:00:00,175.89,14.11,6000
2023-02-21 01:00:00,160.48,12.08,6000
2023-02-21 02:00:00,158.93,12.73,6000
2023-02-21 03:00:00,147.18,12.13,6000
2023-02-21 04:00:00,164.09,13.08,6000
2023-02-21 05:00:00,172.81,14.53,6000
2023-02-21 06:00:00,158.83,12.76,6000
2023-02-21 07:00:00,178.51,13.61,6000
2023-02-21 08:00:00,167.6,14.22,6000
2023-02-21 09:00:00,166.15,13.67,6000
2023-02-21 10:00:00,153.57,12.08,6000
2023-02-21 11:00:00,174.95,14.24,6000
2023-02-21 12:00:00,157.14,12.69,6000
2023-02-21 13:00:00,165.39,13.82,6000
2023-02-21 14:00:00,148.56,11.42,6000
2023-02-21 15:00:00,160.78,13.25,6000
2023-02-21 16:00:00,162.26,12.39,6000
2023-02-21 17:00:00,179.42,14.87,6000
2023-02-21 18:00:00,167.1,14.01,6000
2023-02-21 19:00:00,162.67,13.02,6000
2023-02-21 20:00:00,147.6,11.72,6000
2023-02-21 21:00:00,159.4,12.74,6000
2023-02-21 22:00:00,164.04,13.15,6000
2023-02-21 23:00:00,167.33,13.32,6000
2023-02-22 00:00:00,147.98,11.85,6000
2023-02-22 01:00:00,178.5,14.54,6000
2023-02-22 02:00:00,152.71,11.78,6000
2023-02-22 03:00:00,160.07,12.68,6000
2023-02-22 04:00:00,168.72,13.41,6000
2023-02-22 05:00:00,149.23,11.86,6000
2023-02-22 06:00:00,148.36,11.75,6000
2023-02-22 07:00:00,144.4,11.37,6000
2023-02-22 08:00:00,168.99,13.31,6000
2023-02-22 09:00:00,151.68,11.78,6000
2023-02-22 10:00:00,167.78,14.05,6000
2023-02-22 11:00:00,162.69,13.05,6000
2023-02-22 12:00:00,162.23,12.39,6000
2023-02-22 13:00:00,156.68,13.07,6000
2023-02-22 14:00:00,174.35,14.04,6000
2023-02-22 15:00:00,155.42,12.26,6000
2023-02-22 16:00:00,144.96,11.49,6000
2023-02-22 17:00:00,173.28,13.87,6000
2023-02-22 18:00:00,163.19,13.56,6000
2023-02-22 19:00:00,152.56,11.88,6000
2023-02-22 20:00:00,180.4,14.61,6000
2023-02-22 21:00:00,165.05,13.37,6000
2023-02-22 22:00:00,188.63,16.21,6000
2023-02-22 23:00:00,173.75,14.19,6000
2023-02-23 00:00:00,158.03,12.74,6000
2023-02-23 01:00:00,154.49,12.49,6000
2023-02-23 02:00:00,152.2,11.88,6000
2023-02-23 03:00:00,156.24,12.29,6000
2023-02-23 04:00:00,166.0,13.49,6000
2023-02-23 05:00:00,157.81,12.45,6000
2023-02-23 06:00:00,166.36,13.06,6000
2023-02-23 07:00:00,170.83,14.21,6000
2023-02-23 08:00:00,159.75,12.44,6000
2023-02-23 09:00:00,175.53,13.96,6000
2023-02-23 10:00:00,161.61,13.37,6000
2023-02-23 11:00:00,164.69,13.01,6000
2023-02-23 12:00:00,169.79,13.54,6000
2023-02-23 13:00:00,150.76,12.22,6000
2023-02-23 14:00:00,155.34,13.14,6000
2023-02-23 15:00:00,152.03,12.61,6000
2023-02-23 16:00:00,159.58,13.03,6000
2023-02-23 17:00:00,168.19,13.83,6000
2023-02-23 18:00:00,151.25,11.92,6000
2023-02-23 19:00:00,144.03,11.7,6000
2023-02-23 20:00:00,155.44,13.14,6000
2023-02-23 21:00:00,167.97,12.97,6000
2023-02-23 22:00:00,160.19,13.87,6000
2023-02-23 23:00:00,167.77,13.47,6000
2023-02-24 00:00:00,159.3,12.86,6000
2023-02-24 01:00:00,156.89,12.7,6000
2023-02-24 02:00:00,159.11,13.24,6000
2023-02-24 03:00:00,153.97,12.47,6000
2023-02-24 04:00:00,160.15,13.36,6000
2023-02-24 05:00:00,156.05,12.48,6000
2023-02-24 06:00:00,168.27,13.64,6000
2023-02-24 07:00:00,146.05,11.05,6000
2023-02-24 08:00:00,162.62,12.93,6000
2023-02-24 09:00:00,136.28,11.51,6000
2023-02-24 10:00:00,154.8,12.49,6000
2023-02-24 11:00:00,149.16,12.26,6000
2023-02-24 12:00:00,145.45,11.63,6000
2023-02-24 13:00:00,159.06,12.62,6000
2023-02-24 14:00:00,166.28,13.53,6000
2023-02-24 15:00:00,152.09,12.21,6000
2023-02-24 16:00:00,155.35,12.33,6000
2023-02-24 17:00:00,168.9,13.17,6000
2023-02-24 18:00:00,159.48,12.7,6000
2023-02-24 19:00:00,148.88,11.56,6000
2023-02-24 20:00:00,164.97,13.75,6000
2023-02-24 21:00:00,163.3,13.22,6000
2023-02-24 22:00:00,182.41,15.3,6000
2023-02-24 23:00:00,146.05,12.62,6000
2023-02-25 00:00:00,143.23,11.71,6000
2023-02-25 01:00:00,156.77,12.82,6000
2023-02-25 02:00:00,153.7,12.2,6000
2023-02-25 03:00:00,146.2,11.49,6000
2023-02-25 04:00:00,170.95,13.81,6000
2023-02-25 05:00:00,156.33,12.34,6000
2023-02-25 06:00:00,169.81,14.25,6000
2023-02-25 07:00:00,147.73,12.0,6000
2023-02-25 08:00:00,158.04,12.78,6000
2023-02-25 09:00:00,178.76,14.59,6000
2023-02-25 10:00:00,160.29,12.26,6000
2023-02-25 11:00:00,164.06,13.4,6000
2023-02-25 12:00:00,169.88,14.21,6000
2023-02-25 13:00:00,160.1,12.59,6000
2023-02-25 14:00:00,152.93,12.01,6000
2023-02-25 15:00:00,172.01,13.96,6000
2023-02-25 16:00:00,146.37,11.61,6000
2023-02-25 17:00:00,167.84,13.22,6000
2023-02-25 18:00:00,157.58,12.65,6000
2023-02-25 19:00:00,147.76,12.07,6000
2023-02-25 20:00:00,174.63,14.62,6000
2023-02-25 21:00:00,160.32,13.52,6000
2023-02-25 22:00:00,153.17,12.5,6000
2023-02-25 23:00:00,160.55,12.56,6000
2023-02-26 00:00:00,158.21,12.12,6000
2023-02-26 01:00:00,159.37,12.68,6000
2023-02-26 02:00:00,150.68,11.97,6000
2023-02-26 03:00:00,162.18,12.72,6000
2023-02-26 04:00:00,169.71,13.41,6000
2023-02-26 05:00:00,152.8,12.47,6000
2023-02-26 06:00:00,161.76,13.27,6000
2023-02-26 07:00:00,169.78,13.25,6000
2023-02-26 08:00:00,145.86,11.74,6000
2023-02-26 09:00:00,183.39,14.05,6000
2023-02-26 10:00:00,164.62,13.16,6000
2023-02-26 11:00:00,150.77,12.43,6000
2023-02-26 12:00:00,155.08,12.27,6000
2023-02-26 13:00:00,169.81,13.88,6000
2023-02-26 14:00:00,171.87,13.83,6000
2023-02-26 15:00:00,161.95,13.28,6000
2023-02-26 16:00:00,163.23,12.85,6000
2023-02-26 17:00:00,158.12,13.26,6000
2023-02-26 18:00:00,145.8,11.96,6000
2023-02-26 19:00:00,152.26,12.2,6000
2023-02-26 20:00:00,161.33,12.97,6000
2023-02-26 21:00:00,170.2,13.36,6000
2023-02-26 22:00:00,164.11,13.5,6000
2023-02-26 23:00:00,165.89,13.38,6000
2023-02-27 00:00:00,147.33,11.54,6000
2023-02-27 01:00:00,159.49,12.52,6000
2023-02-27 02:00:00,159.05,12.74,6000
2023-02-27 03:00:00,159.45,12.85,6000
2023-02-27 04:00:00,174.56,13.66,6000
2023-02-27 05:00:00,152.69,12.38,6000
2023-02-27 06:00:00,158.44,13.16,6000
2023-02-27 07:00:00,149.86,11.96,6000
2023-02-27 08:00:00,156.66,12.51,6000
2023-02-27 09:00:00,145.68,12.08,6000
2023-02-27 10:00:00,179.39,14.39,6000
2023-02-27 11:00:00,158.57,12.87,6000
2023-02-27 12:00:00,167.51,14.02,6000
2023-02-27 13:00:00,163.35,13.34,6000
2023-02-27 14:00:00,169.48,13.68,6000
2023-02-27 15:00:00,162.05,13.9,6000
2023-02-27 16:00:00,160.3,12.69,6000
2023-02-27 17:00:00,166.06,13.36,6000
2023-02-27 18:00:00,137.86,11.04,6000
2023-02-27 19:00:00,157.19,13.05,6000
2023-02-27 20:00:00,160.6,12.87,6000
2023-02-27 21:00:00,136.58,11.01,6000
2023-02-27 22:00:00,168.91,13.27,6000
2023-02-27 23:00:00,151.56,12.2,6000
2023-02-28 00:00:00,151.06,11.97,6000
2023-02-28 01:00:00,158.49,12.68,6000
2023-02-28 02:00:00,160.12,12.44,6000
2023-02-28 03:00:00,160.82,13.2,6000
2023-02-28 04:00:00,165.69,13.31,6000
2023-02-28 05:00:00,159.73,13.08,6000
2023-02-28 06:00:00,166.17,12.66,6000
2023-02-28 07:00:00,155.98,13.38,6000
2023-02-28 08:00:00,161.53,13.42,6000
2023-02-28 09:00:00,165.17,13.72,6000
2023-02-28 10:00:00,157.08,12.47,6000
2023-02-28 11:00:00,155.62,12.96,6000
2023-02-28 12:00:00,157.97,12.53,6000
2023-02-28 13:00:00,162.3,13.4,6000
2023-02-28 14:00:00,169.93,13.86,6000
2023-02-28 15:00:00,155.08,12.42,6000
2023-02-28 16:00:00,162.5,12.6,6000
2023-02-28 17:00:00,169.8,13.48,6000
2023-02-28 18:00:00,141.22,11.29,6000
2023-02-28 19:00:00,164.91,13.64,6000
2023-02-28 20:00:00,180.76,15.09,6000
2023-02-28 21:00:00,183.59,14.4,6000
2023-02-28 22:00:00,163.64,13.46,6000
2023-02-28 23:00:00,168.19,13.64,6000
2023-03-01 00:00:00,173.49,14.06,6000
2023-03-01 01:00:00,145.93,12.18,6000
2023-03-01 02:00:00,172.74,14.09,6000
2023-03-01 03:00:00,154.3,12.58,6000
2023-03-01 04:00:00,156.98,11.84,6000
2023-03-01 05:00:00,163.32,12.61,6000
2023-03-01 06:00:00,166.18,13.62,6000
2023-03-01 07:00:00,173.04,13.8,6000
2023-03-01 08:00:00,161.61,12.72,6000
2023-03-01 09:00:00,178.02,14.65,6000
2023-03-01 10:00:00,173.88,13.42,6000
2023-03-01 11:00:00,165.99,13.22,6000
2023-03-01 12:00:00,171.66,14.08,6000
2023-03-01 13:00:00,171.48,13.97,6000
2023-03-01 14:00:00,158.26,12.46,6000
2023-03-01 15:00:00,173.4,14.46,6000
2023-03-01 16:00:00,165.34,13.52,6000
2023-03-01 17:00:00,147.52,11.97,6000
2023-03-01 18:00:00,165.92,12.47,6000
2023-03-01 19:00:00,180.64,14.9,6000
2023-03-01 20:00:00,159.76,13.01,6000
2023-03-01 21:00:00,170.83,13.42,6000
2023-03-01 22:00:00,176.6,14.1,6000
2023-03-01 23:00:00,189.66,15.13,6000
2023-03-02 00:00:00,146.03,12.1,6000
2023-03-02 01:00:00,173.14,14.21,6000
2023-03-02 02:00:00,151.28,11.74,6000
2023-03-02 03:00:00,163.08,13.1,6000
2023-03-02 04:00:00,167.27,14.08,6000
2023-03-02 05:00:00,160.59,13.18,6000
2023-03-02 06:00:00,157.22,12.92,6000
2023-03-02 07:00:00,144.19,11.67,6000
2023-03-02 08:00:00,160.21,12.8,6000
2023-03-02 09:00:00,145.63,12.05,6000
2023-03-02 10:00:00,158.27,12.75,6000
2023-03-02 11:00:00,167.96,13.01,6000
2023-03-02 12:00:00,158.47,12.47,6000
2023-03-02 13:00:00,181.75,13.95,6000
2023-03-02 14:00:00,148.76,11.52,6000
2023-03-02 15:00:00,160.61,12.54,6000
2023-03-02 16:00:00,160.25,12.42,6000
2023-03-02 17:00:00,163.93,13.24,6000
2023-03-02 18:00:00,147.52,12.21,6000
2023-03-02 19:00:00,162.44,13.23,6000
2023-03-02 20:00:00,140.74,10.81,6000
2023-03-02 21:00:00,162.68,12.58,6000
2023-03-02 22:00:00,159.95,12.98,6000
2023-03-02 23:00:00,156.96,12.29,6000
2023-03-03 00:00:00,164.75,13.77,6000
2023-03-03 01:00:00,151.59,12.37,6000
2023-03-03 02:00:00,162.77,13.39,6000
2023-03-03 03:00:00,165.34,12.79,6000
2023-03-03 04:00:00,139.89,10.98,6000
2023-03-03 05:00:00,154.84,12.2,6000
2023-03-03 06:00:00,160.52,12.75,6000
2023-03-03 07:00:00,168.89,14.01,6000
2023-03-03 08:00:00,170.23,14.2,6000
2023-03-03 09:00:00,149.33,11.8,6000
2023-03-03 10:00:00,153.98,12.39,6000
2023-03-03 11:00:00,155.26,12.3,6000
2023-03-03 12:00:00,157.11,12.03,6000
2023-03-03 13:00:00,147.95,11.92,6000
2023-03-03 14:00:00,159.94,13.36,6000
2023-03-03 15:00:00,157.39,13.1,6000
2023-03-03 16:00:00,145.88,11.29,6000
2023-03-03 17:00:00,159.89,13.16,6000
2023-03-03 18:00:00,149.98,12.35,6000
2023-03-03 19:00:00,170.82,13.93,6000
2023-03-03 20:00:00,148.38,12.37,6000
2023-03-03 21:00:00,149.95,12.16,6000
2023-03-03 22:00:00,186.93,15.64,6000
2023-03-03 23:00:00,159.56,13.24,6000
2023-03-04 00:00:00,153.91,12.67,6000
2023-03-04 01:00:00,159.5,13.22,6000
2023-03-04 02:00:00,168.48,13.78,6000
2023-03-04 03:00:00,146.64,11.81,6000
2023-03-04 04:00:00,165.73,13.31,6000
2023-03-04 05:00:00,170.66,13.41,6000
2023-03-04 06:00:00,166.41,13.15,6000
2023-03-04 07:00:00,154.35,11.88,6000
2023-03-04 08:00:00,167.18,13.42,6000
2023-03-04 09:00:00,152.39,12.45,6000
2023-03-04 10:00:00,169.7,13.38,6000
2023-03-04 11:00:00,149.48,11.94,6000
2023-03-04 12:00:00,174.09,13.49,6000
2023-03-04 13:00:00,153.87,12.11,6000
2023-03-04 14:00:00,162.35,12.95,6000
2023-03-04 15:00:00,156.71,12.2,6000
2023-03-04 16:00:00,168.11,13.75,6000
2023-03-04 17:00:00,159.99,13.14,6000
2023-03-04 18:00:00,161.56,13.69,6000
2023-03-04 19:00:00,154.32,12.03,6000
2023-03-04 20:00:00,160.7,13.31,6000
2023-03-04 21:00:00,163.52,13.37,6000
2023-03-04 22:00:00,152.82,11.75,6000
2023-03-04 23:00:00,169.07,14.15,6000
2023-03-05 00:00:00,150.69,12.49,6000
2023-03-05 01:00:00,162.88,12.76,6000
2023-03-05 02:00:00,165.13,13.91,6000
2023-03-05 03:00:00,173.17,14.17,6000
2023-03-05 04:00:00,140.39,11.3,6000
2023-03-05 05:00:00,146.87,12.07,6000
2023-03-05 06:00:00,172.37,14.25,6000
2023-03-05 07:00:00,141.48,11.65,6000
2023-03-05 08:00:00,166.07,13.91,6000
2023-03-05 09:00:00,152.05,12.3,6000
2023-03-05 10:00:00,160.64,12.95,6000
2023-03-05 11:00:00,154.07,12.26,6000
2023-03-05 12:00:00,163.69,12.9,6000
2023-03-05 13:00:00,168.39,13.11,6000
2023-03-05 14:00:00,136.12,10.65,6000
2023-03-05 15:00:00,143.97,11.75,6000
2023-03-05 16:00:00,151.97,12.18,6000
2023-03-05 17:00:00,152.15,12.05,6000
2023-03-05 18:00:00,165.49,13.67,6000
2023-03-05 19:00:00,162.31,12.16,6000
2023-03-05 20:00:00,162.26,13.47,6000
2023-03-05 21:00:00,149.16,11.78,6000
2023-03-05 22:00:00,155.61,12.3,6000
2023-03-05 23:00:00,159.45,12.75,6000
2023-03-06 00:00:00,165.57,13.71,6000
2023-03-06 01:00:00,150.91,11.91,6000
2023-03-06 02:00:00,155.47,12.3,6000
2023-03-06 03:00:00,157.48,13.12,6000
2023-03-06 04:00:00,165.16,13.82,6000
2023-03-06 05:00:00,166.77,13.59,6000
2023-03-06 06:00:00,150.78,11.79,6000
2023-03-06 07:00:00,161.89,12.98,6000
2023-03-06 08:00:00,152.6,12.25,6000
2023-03-06 09:00:00,159.84,12.54,6000
2023-03-06 10:00:00,164.89,13.16,6000
2023-03-06 11:00:00,150.25,11.79,6000
2023-03-06 12:00:00,161.99,12.14,6000
2023-03-06 13:00:00,149.16,12.02,6000
2023-03-06 14:00:00,154.2,12.8,6000
2023-03-06 15:00:00,158.05,13.32,6000
2023-03-06 16:00:00,147.77,11.69,6000
2023-03-06 17:00:00,148.75,11.94,6000
2023-03-06 18:00:00,167.92,13.4,6000
2023-03-06 19:00:00,165.06,13.41,6000
2023-03-06 20:00:00,164.26,13.4,6000
2023-03-06 21:00:00,142.7,10.9,6000
2023-03-06 22:00:00,145.63,12.25,6000
2023-03-06 23:00:00,153.88,12.19,6000
2023-03-07 00:00:00,164.13,13.5,6000
2023-03-07 01:00:00,163.26,13.13,6000
2023-03-07 02:00:00,151.64,12.44,6000
2023-03-07 03:00:00,160.16,13.43,6000
2023-03-07 04:00:00,158.24,12.67,6000
2023-03-07 05:00:00,157.44,12.28,6000
2023-03-07 06:00:00,145.86,12.0,6000
2023-03-07 07:00:00,142.54,12.05,6000
2023-03-07 08:00:00,173.93,13.79,6000
2023-03-07 09:00:00,147.61,11.72,6000
2023-03-07 10:00:00,164.14,13.1,6000
2023-03-07 11:00:00,158.57,12.66,6000
2023-03-07 12:00:00,143.21,11.62,6000
2023-03-07 13:00:00,166.2,13.44,6000
2023-03-07 14:00:00,163.23,13.39,6000
2023-03-07 15:00:00,166.21,13.65,6000
2023-03-07 16:00:00,172.98,13.87,6000
2023-03-07 17:00:00,169.06,13.46,6000
2023-03-07 18:00:00,158.98,12.8,6000
2023-03-07 19:00:00,149.97,12.27,6000
2023-03-07 20:00:00,158.9,12.5,6000
2023-03-07 21:00:00,158.37,12.97,6000
2023-03-07 22:00:00,147.96,11.82,6000
2023-03-07 23:00:00,157.36,12.55,6000
2023-03-08 00:00:00,174.98,13.57,6000
2023-03-08 01:00:00,181.1,15.44,6000
2023-03-08 02:00:00,147.98,11.82,6000
2023-03-08 03:00:00,152.86,12.79,6000
2023-03-08 04:00:00,160.99,12.93,6000
2023-03-08 05:00:00,159.15,13.4,6000
2023-03-08 06:00:00,156.46,12.96,6000
2023-03-08 07:00:00,173.29,13.39,6000
2023-03-08 08:00:00,159.79,13.3,6000
2023-03-08 09:00:00,150.41,12.66,6000
2023-03-08 10:00:00,181.82,15.07,6000
2023-03-08 11:00:00,136.42,10.9,6000
2023-03-08 12:00:00,164.8,13.5,6000
2023-03-08 13:00:00,134.85,10.48,6000
2023-03-08 14:00:00,154.47,12.33,6000
2023-03-08 15:00:00,160.32,13.18,6000
2023-03-08 16:00:00,157.41,12.43,6000
2023-03-08 17:00:00,174.31,14.01,6000
2023-03-08 18:00:00,162.48,13.5,6000
2023-03-08 19:00:00,162.99,13.39,6000
2023-03-08 20:00:00,160.12,12.6,6000
2023-03-08 21:00:00,168.47,13.55,6000
2023-03-08 22:00:00,151.08,12.67,6000
2023-03-08 23:00:00,168.94,13.99,6000
2023-03-09 00:00:00,167.53,13.6,6000
2023-03-09 01:00:00,151.53,12.48,6000
2023-03-09 02:00:00,154.38,12.51,6000
2023-03-09 03:00:00,170.23,13.4,6000
2023-03-09 04:00:00,160.64,12.83,6000
2023-03-09 05:00:00,158.43,12.72,6000
2023-03-09 06:00:00,169.31,13.94,6000
2023-03-09 07:00:00,138.39,11.57,6000
2023-03-09 08:00:00,166.3,13.63,6000
2023-03-09 09:00:00,167.74,13.69,6000
2023-03-09 10:00:00,140.93,11.09,6000
2023-03-09 11:00:00,152.58,12.25,6000
2023-03-09 12:00:00,147.2,11.78,6000
2023-03-09 13:00:00,186.45,14.97,6000
2023-03-09 14:00:00,171.31,14.32,6000
2023-03-09 15:00:00,148.46,11.68,6000
2023-03-09 16:00:00,151.35,12.45,6000
2023-03-09 17:00:00,156.63,12.46,6000
2023-03-09 18:00:00,158.7,12.71,6000
2023-03-09 19:00:00,157.36,11.87,6000
2023-03-09 20:00:00,170.28,13.63,6000
2023-03-09 21:00:00,169.74,13.63,6000
2023-03-09 22:00:00,177.46,14.18,6000
2023-03-09 23:00:00,174.83,14.05,6000
2023-03-10 00:00:00,156.95,12.39,6000
2023-03-10 01:00:00,157.13,12.27,6000
2023-03-10 02:00:00,170.12,13.21,6000
2023-03-10 03:00:00,154.38,12.21,6000
2023-03-10 04:00:00,161.63,13.31,6000
2023-03-10 05:00:00,161.23,13.0,6000
2023-03-10 06:00:00,147.68,12.07,6000
2023-03-10 07:00:00,142.89,11.24,6000
2023-03-10 08:00:00,151.13,12.15,6000
2023-03-10 09:00:00,163.26,12.44,6000
2023-03-10 10:00:00,148.28,11.98,6000
2023-03-10 11:00:00,154.0,12.42,6000
2023-03-10 12:00:00,157.54,12.86,6000
2023-03-10 13:00:00,166.52,13.78,6000
2023-03-10 14:00:00,163.41,12.69,6000
2023-03-10 15:00:00,182.09,14.28,6000
2023-03-10 16:00:00,149.41,11.81,6000
2023-03-10 17:00:00,161.38,13.36,6000
2023-03-10 18:00:00,176.14,14.54,6000
2023-03-10 19:00:00,170.65,14.05,6000
2023-03-10 20:00:00,154.57,12.74,6000
2023-03-10 21:00:00,159.05,12.65,6000
2023-03-10 22:00:00,156.97,12.62,6000
2023-03-10 23:00:00,176.41,14.56,6000
2023-03-11 00:00:00,158.91,13.44,6000
2023-03-11 01:00:00,172.43,14.12,6000
2023-03-11 02:00:00,165.47,13.36,6000
2023-03-11 03:00:00,148.68,12.37,6000
2023-03-11 04:00:00,161.14,13.1,6000
2023-03-11 05:00:00,146.08,12.34,6000
2023-03-11 06:00:00,153.0,11.76,6000
2023-03-11 07:00:00,171.41,13.61,6000
2023-03-11 08:00:00,141.85,11.8,6000
2023-03-11 09:00:00,152.77,12.65,6000
2023-03-11 10:00:00,156.64,12.39,6000
2023-03-11 11:00:00,154.95,12.51,6000
2023-03-11 12:00:00,170.37,13.09,6000
2023-03-11 13:00:00,164.2,14.07,6000
2023-03-11 14:00:00,167.8,13.17,6000
2023-03-11 15:00:00,157.14,13.01,6000
2023-03-11 16:00:00,175.67,13.98,6000
2023-03-11 17:00:00,151.19,12.09,6000
2023-03-11 18:00:00,153.39,12.77,6000
2023-03-11 19:00:00,150.54,12.08,6000
2023-03-11 20:00:00,156.76,12.56,6000
2023-03-11 21:00:00,128.45,10.46,6000
2023-03-11 22:00:00,169.15,14.14,6000
2023-03-11 23:00:00,163.81,12.96,6000
2023-03-12 00:00:00,154.77,12.65,6000
2023-03-12 01:00:00,156.82,13.2,6000
2023-03-12 02:00:00,156.39,11.92,6000
2023-03-12 03:00:00,182.47,14.97,6000
2023-03-12 04:00:00,154.74,12.59,6000
2023-03-12 05:00:00,162.01,14.12,6000
2023-03-12 06:00:00,150.63,12.13,6000
2023-03-12 07:00:00,160.82,12.69,6000
2023-03-12 08:00:00,158.35,12.64,6000
2023-03-12 09:00:00,159.49,12.39,6000
2023-03-12 10:00:00,162.42,12.71,6000
2023-03-12 11:00:00,167.82,13.37,6000
2023-03-12 12:00:00,183.3,14.83,6000
2023-03-12 13:00:00,151.74,12.81,6000
2023-03-12 14:00:00,146.95,11.67,6000
2023-03-12 15:00:00,153.39,12.51,6000
2023-03-12 16:00:00,163.01,12.71,6000
2023-03-12 17:00:00,156.56,12.25,6000
2023-03-12 18:00:00,173.02,13.44,6000
2023-03-12 19:00:00,150.52,12.49,6000
2023-03-12 20:00:00,169.28,13.54,6000
2023-03-12 21:00:00,177.63,14.18,6000
2023-03-12 22:00:00,153.5,12.05,6000
2023-03-12 23:00:00,162.59,12.96,6000
2023-03-13 00:00:00,150.22,11.55,6000
2023-03-13 01:00:00,158.84,12.88,6000
2023-03-13 02:00:00,157.22,12.49,6000
2023-03-13 03:00:00,162.86,13.46,6000
2023-03-13 04:00:00,160.18,12.18,6000
2023-03-13 05:00:00,153.31,12.27,6000
2023-03-13 06:00:00,182.42,14.88,6000
2023-03-13 07:00:00,153.74,12.57,6000
2023-03-13 08:00:00,182.24,14.19,6000
2023-03-13 09:00:00,158.81,12.53,6000
2023-03-13 10:00:00,163.6,12.87,6000
2023-03-13 11:00:00,169.76,13.85,6000
2023-03-13 12:00:00,160.12,13.02,6000
2023-03-13 13:00:00,164.67,12.37,6000
2023-03-13 14:00:00,169.89,13.32,6000
2023-03-13 15:00:00,145.42,11.51,6000
2023-03-13 16:00:00,185.34,14.67,6000
2023-03-13 17:00:00,161.76,13.18,6000
2023-03-13 18:00:00,171.45,13.28,6000
2023-03-13 19:00:00,162.81,12.98,6000
2023-03-13 20:00:00,177.13,14.56,6000
2023-03-13 21:00:00,150.27,12.84,6000
2023-03-13 22:00:00,162.22,13.15,6000
2023-03-13 23:00:00,145.96,11.9,6000
2023-03-14 00:00:00,145.25,11.6,6000
2023-03-14 01:00:00,172.62,13.83,6000
2023-03-14 02:00:00,166.18,13.19,6000
2023-03-14 03:00:00,155.47,12.6,6000
2023-03-14 04:00:00,170.58,14.34,6000
2023-03-14 05:00:00,138.5,11.39,6000
2023-03-14 06:00:00,144.01,11.73,6000
2023-03-14 07:00:00,174.87,14.06,6000
2023-03-14 08:00:00,162.43,12.53,6000
2023-03-14 09:00:00,146.32,11.94,6000
2023-03-14 10:00:00,145.73,11.92,6000
2023-03-14 11:00:00,165.42,13.32,6000
2023-03-14 12:00:00,160.36,12.68,6000
2023-03-14 13:00:00,152.61,12.23,6000
